0	2.29
86400	0.49
172800	0.17
259200	0.07
345600	2.88
432000	4.06
518400	0.8
604800	1.82
691200	31.8
777600	1.82
864000	3.07
950400	1.63
1036800	0.58
1123200	1.64
1209600	1.15
1296000	0.99
1382400	8.79
1468800	1.35
1555200	1.01
1641600	5.71
1728000	1
1814400	12.49
1900800	0.62
1987200	5.25
2073600	4.86
2160000	0.99
2246400	2.48
2332800	0.86
2419200	27.11
2505600	0.45
2592000	0.24
2678400	1.63
2764800	0.61
2851200	1.06
2937600	5.47
3024000	0.52
3110400	0.87
3196800	1.66
3283200	2.82
3369600	0.36
3456000	9.87
3542400	0.62
3628800	0.63
3715200	0.92
3801600	0.34
3888000	1.26
3974400	10.52
4060800	0.68
4147200	1.61
4233600	1.15
4320000	2.38
4406400	0.36
4492800	35.59
4579200	3.03
4665600	1.91
4752000	0.96
4838400	1.09
4924800	7.39
5011200	0.56
5097600	1.28
5184000	0.72
5270400	3.06
5356800	0.84
5443200	6.19
5529600	2.4
5616000	9.67
5702400	40
5788800	1.53
5875200	8.48
5961600	20.78
6048000	4.54
6134400	2.2
6220800	1.78
6307200	0.24
6393600	4.62
6480000	0.46
6566400	0.5
6652800	4.86
6739200	0.49
6825600	0.31
6912000	24.34
6998400	2.29
7084800	1.59
7171200	4.61
7257600	0.75
7344000	4.14
7430400	2.29
7516800	4.04
7603200	1.44
7689600	1.05
7776000	1.25
7862400	4.72
7948800	3.32
8035200	0.81
8121600	0.91
8208000	1.29
8294400	1.14
8380800	2.42
8467200	5.84
8553600	0.35
8640000	2.84
8726400	0.73
8812800	0.12
8899200	0.69
8985600	1.06
9072000	0.94
9158400	1.5
9244800	4.21
9331200	1.22
9417600	0.87
9504000	3.04
9590400	0.93
9676800	2.14
9763200	1.17
9849600	2.79
9936000	1.93
10022400	0.31
10108800	12.48
10195200	1.36
10281600	5.4
10368000	0.76
10454400	0.86
10540800	36.81
10627200	0.78
10713600	0.09
10800000	0.5
10886400	0.61
10972800	1.62
11059200	3.83
11145600	1.54
11232000	1.14
11318400	1.19
11404800	0.97
11491200	0.52
11577600	0.98
11664000	0.3
11750400	3.74
11836800	0.65
11923200	3.2
12009600	1.84
12096000	0.33
12182400	0.76
12268800	0.18
12355200	1.12
12441600	4.97
12528000	3.06
12614400	4.33
12700800	0.24
12787200	7.12
12873600	1.48
12960000	8.41
13046400	0.73
13132800	0.83
13219200	0.8
13305600	0.98
13392000	0.25
13478400	0.92
13564800	1.37
13651200	20.16
13737600	0.06
13824000	0.36
13910400	1.13
13996800	0.44
14083200	0.15
14169600	3.3
14256000	2.52
14342400	1.28
14428800	0.39
14515200	1.74
14601600	2.25
14688000	0.92
14774400	0.24
14860800	0.3
14947200	0.58
15033600	0.64
15120000	1.27
15206400	0.85
15292800	3.43
15379200	1.07
15465600	1.02
15552000	0.96
15638400	4.62
15724800	1.53
15811200	0.93
15897600	0.37
15984000	1.1
16070400	0.78
16156800	3
16243200	0.41
16329600	0.1
16416000	3.12
16502400	1.52
16588800	1.06
16675200	0.82
16761600	40
16848000	1.79
16934400	1.69
17020800	1.27
17107200	0.67
17193600	0.68
17280000	0.75
17366400	1.71
17452800	2
17539200	0.48
17625600	0.58
17712000	1.81
17798400	2.82
17884800	2.51
17971200	0.19
18057600	0.59
18144000	3.15
18230400	0.65
18316800	1.17
18403200	5.14
18489600	0.92
18576000	0.59
18662400	14.59
18748800	0.89
18835200	1.44
18921600	24.16
19008000	1.14
19094400	1.46
19180800	0.44
19267200	11.59
19353600	0.91
19440000	0.76
19526400	2.77
19612800	0.74
19699200	0.51
19785600	0.4
19872000	0.65
19958400	2.71
20044800	4.99
20131200	0.1
20217600	0.98
20304000	1.21
20390400	7.8
20476800	5.56
20563200	0.23
20649600	4.3
20736000	2.65
20822400	0.82
20908800	4.04
20995200	0.36
21081600	0.56
21168000	2.06
21254400	2.13
21340800	5.18
21427200	3.16
21513600	0.75
21600000	1
21686400	1.86
21772800	0.41
21859200	1.12
21945600	2.52
22032000	0.47
22118400	1.94
22204800	0.87
22291200	0.56
22377600	1.4
22464000	0.25
22550400	0.48
22636800	2.54
22723200	0.49
22809600	0.4
22896000	2.98
22982400	0.71
23068800	2.29
23155200	1.78
23241600	1.54
23328000	1.05
23414400	34.77
23500800	2.8
23587200	0.98
23673600	0.39
23760000	1.38
23846400	0.64
23932800	0.88
24019200	1.95
24105600	3.03
24192000	0.5
24278400	0.61
24364800	1.69
24451200	8.72
24537600	1.26
24624000	1.82
24710400	3.99
24796800	0.42
24883200	3.94
24969600	0.58
25056000	1.84
25142400	0.29
25228800	0.65
25315200	3.96
25401600	0.34
25488000	1.13
25574400	0.3
25660800	0.71
25747200	0.21
25833600	2.4
25920000	3.6
26006400	1.31
26092800	0.8
26179200	4.33
26265600	3.27
26352000	1.4
26438400	0.3
26524800	0.22
26611200	1.21
26697600	0.69
26784000	0.51
26870400	1.3
26956800	3.87
27043200	0.83
27129600	0.33
27216000	0.25
27302400	0.64
27388800	0.69
27475200	6.6
27561600	3.35
27648000	2.05
27734400	0.45
27820800	0.72
27907200	1.68
27993600	0.5
28080000	1.81
28166400	0.27
28252800	0.56
28339200	4.99
28425600	0.42
28512000	0.63
28598400	3.7
28684800	2.81
28771200	1.28
28857600	4.13
28944000	2.68
29030400	0.96
29116800	0.34
29203200	0.26
29289600	0.44
29376000	2.36
29462400	0.9
29548800	1.26
29635200	0.98
29721600	0.97
29808000	0.25
29894400	0.91
29980800	0.79
30067200	0.31
30153600	0.59
30240000	0.33
30326400	1.35
30412800	0.78
30499200	1.3
30585600	0.36
30672000	1.16
30758400	0.97
30844800	2.14
30931200	1.92
31017600	0.53
31104000	0.89
31190400	0.52
31276800	0.34
31363200	1.48
31449600	0.31
31536000	1.74
31622400	2.65
