0	1.34
86400	1.87
172800	0.25
259200	3.5
345600	0.23
432000	2.66
518400	0.43
604800	0.25
691200	10.83
777600	0.33
864000	0.64
950400	1.43
1036800	9.03
1123200	2.81
1209600	0.89
1296000	4.33
1382400	0.67
1468800	1.67
1555200	0.69
1641600	1.72
1728000	1
1814400	0.32
1900800	0.68
1987200	0.35
2073600	1.2
2160000	1.91
2246400	0.81
2332800	0.46
2419200	0.42
2505600	0.76
2592000	0.47
2678400	4.06
2764800	1.86
2851200	0.79
2937600	0.44
3024000	0.22
3110400	3.97
3196800	0.26
3283200	3.18
3369600	0.17
3456000	0.87
3542400	2.47
3628800	6.43
3715200	0.82
3801600	1.1
3888000	5.35
3974400	0.43
4060800	0.15
4147200	1.88
4233600	1.95
4320000	40
4406400	0.91
4492800	0.74
4579200	0.98
4665600	0.65
4752000	1.36
4838400	1.03
4924800	1.36
5011200	0.64
5097600	9.45
5184000	1.54
5270400	0.4
5356800	0.72
5443200	0.48
5529600	0.66
5616000	0.19
5702400	1.15
5788800	3.18
5875200	1.7
5961600	4.78
6048000	0.85
6134400	0.16
6220800	1.95
6307200	0.57
6393600	1.78
6480000	0.4
6566400	1.83
6652800	0.52
6739200	0.59
6825600	2.3
6912000	7.17
6998400	0.47
7084800	2.2
7171200	20.3
7257600	0.12
7344000	0.36
7430400	0.59
7516800	0.71
7603200	0.96
7689600	3.27
7776000	2.42
7862400	0.7
7948800	40
8035200	0.88
8121600	4.61
8208000	0.7
8294400	1.25
8380800	5.02
8467200	26.1
8553600	0.87
8640000	2.73
8726400	1.33
8812800	13.21
8899200	1.16
8985600	2.47
9072000	1.66
9158400	0.25
9244800	0.2
9331200	2.52
9417600	2.23
9504000	2.13
9590400	2.4
9676800	0.42
9763200	5.37
9849600	0.63
9936000	7.17
10022400	0.97
10108800	0.34
10195200	19.06
10281600	0.78
10368000	0.67
10454400	0.65
10540800	0.93
10627200	0.7
10713600	5.35
10800000	1.17
10886400	0.37
10972800	0.61
11059200	2.3
11145600	4.31
11232000	1.58
11318400	1.33
11404800	3.74
11491200	1.58
11577600	1.37
11664000	1.75
11750400	0.86
11836800	0.61
11923200	1.48
12009600	0.95
12096000	0.73
12182400	0.63
12268800	0.97
12355200	0.81
12441600	3.22
12528000	0.68
12614400	2.84
12700800	0.87
12787200	3.05
12873600	28.86
12960000	2.72
13046400	0.87
13132800	0.32
13219200	1.84
13305600	0.27
13392000	3.6
13478400	13.03
13564800	0.51
13651200	17.92
13737600	2.15
13824000	40
13910400	0.43
13996800	0.6
14083200	0.99
14169600	0.6
14256000	0.22
14342400	0.35
14428800	0.6
14515200	5.85
14601600	2.67
14688000	4.8
14774400	1.74
14860800	0.63
14947200	6.84
15033600	0.76
15120000	1.96
15206400	7.58
15292800	9.65
15379200	0.34
15465600	1.92
15552000	0.92
15638400	1.69
15724800	0.96
15811200	0.81
15897600	9.71
15984000	0.74
16070400	2.3
16156800	1.2
16243200	0.8
16329600	0.88
16416000	1.17
16502400	0.47
16588800	0.5
16675200	0.73
16761600	0.8
16848000	0.6
16934400	0.4
17020800	1.17
17107200	0.68
17193600	0.16
17280000	2.11
17366400	3.74
17452800	0.18
17539200	0.78
17625600	0.39
17712000	0.31
