0	0.75
86400	0.61
172800	1.22
259200	0.17
345600	2.01
432000	0.67
518400	6.05
604800	0.43
691200	0.38
777600	1.9
864000	2.64
950400	2.47
1036800	0.73
1123200	4.32
1209600	0.41
1296000	2.56
1382400	1.15
1468800	0.68
1555200	2.22
1641600	0.99
1728000	0.23
1814400	2.35
1900800	13.44
1987200	1.48
2073600	1.23
2160000	17.64
2246400	0.68
2332800	0.17
2419200	0.78
2505600	15.41
2592000	2.06
2678400	2.18
2764800	1.05
2851200	1.24
2937600	0.74
3024000	0.62
3110400	1.7
3196800	3.57
3283200	9.51
3369600	0.34
3456000	2.18
3542400	0.88
3628800	8.2
3715200	0.59
3801600	0.67
3888000	0.46
3974400	3.96
4060800	0.49
4147200	2.55
4233600	1.64
4320000	1.23
4406400	2.56
4492800	1.58
4579200	1.01
4665600	4.23
4752000	1.21
4838400	1.19
4924800	3.05
5011200	1.69
5097600	0.39
5184000	0.46
5270400	0.17
5356800	0.61
5443200	1.09
5529600	1.41
5616000	2.48
5702400	3.24
5788800	0.27
5875200	7.18
5961600	0.39
6048000	0.71
6134400	0.45
6220800	2.8
6307200	1.16
6393600	1.09
6480000	1.38
6566400	0.3
6652800	0.93
6739200	0.83
6825600	0.82
6912000	5.78
6998400	8.61
7084800	0.49
7171200	1.06
7257600	0.55
7344000	0.59
7430400	4.89
7516800	0.29
7603200	0.92
7689600	0.53
7776000	0.85
7862400	1.04
7948800	6.5
8035200	1.08
8121600	0.54
8208000	16.12
8294400	2.89
8380800	2.29
8467200	0.34
8553600	0.58
8640000	1.05
8726400	2.42
8812800	0.27
8899200	1.59
8985600	1.4
9072000	1.13
9158400	1.67
9244800	1.55
9331200	0.9
9417600	0.13
9504000	1.31
9590400	2.19
9676800	0.63
9763200	2.29
9849600	0.43
9936000	7.82
10022400	1.07
10108800	0.32
10195200	2.59
10281600	9.12
10368000	4.55
10454400	0.99
10540800	0.32
10627200	4.23
10713600	0.26
10800000	0.45
10886400	0.87
10972800	2.29
11059200	3.25
11145600	3.15
11232000	7.13
11318400	1.47
11404800	2.24
11491200	1.39
11577600	0.59
11664000	1.03
11750400	1.35
11836800	2.28
11923200	1.43
12009600	2.27
12096000	2.67
12182400	0.4
12268800	1.3
12355200	3.15
12441600	1.44
12528000	0.65
12614400	0.6
12700800	13.9
12787200	2.83
12873600	0.85
12960000	1.47
13046400	1.91
13132800	1.59
13219200	1.42
13305600	0.84
13392000	0.55
13478400	2.77
13564800	0.4
13651200	2.53
13737600	3.07
13824000	2.24
13910400	8.91
13996800	0.32
14083200	7.95
14169600	1.51
14256000	1.89
14342400	6.96
14428800	5.13
14515200	12.5
14601600	1.87
14688000	1.47
14774400	2.87
14860800	1.07
14947200	1.66
15033600	0.41
15120000	0.7
15206400	0.38
15292800	3.44
15379200	1.32
15465600	0.44
15552000	2.47
15638400	9.35
15724800	0.56
15811200	1.3
15897600	0.12
15984000	1.13
16070400	11.11
16156800	1.41
16243200	3.39
16329600	1.98
16416000	0.32
16502400	0.67
16588800	0.85
16675200	0.18
16761600	2.23
16848000	1.59
16934400	0.43
17020800	1.66
17107200	0.55
17193600	0.53
17280000	1.81
17366400	1.08
17452800	0.68
17539200	1.47
17625600	1.14
17712000	0.38
17798400	0.63
17884800	0.64
17971200	1.21
18057600	0.76
18144000	2.92
18230400	1.93
18316800	8.27
18403200	0.66
18489600	0.69
18576000	0.18
18662400	0.37
18748800	1.18
18835200	0.27
18921600	0.43
19008000	2.74
19094400	6.91
19180800	0.68
19267200	9.89
19353600	0.38
19440000	1.78
19526400	3.27
19612800	0.72
19699200	0.78
19785600	0.22
19872000	2.62
19958400	1.62
20044800	0.43
20131200	3.77
20217600	1.74
20304000	0.69
20390400	1.3
20476800	0.39
20563200	0.07
20649600	0.19
20736000	5.63
20822400	3.65
20908800	3.54
20995200	1.52
21081600	0.42
21168000	8.2
21254400	6.65
21340800	1.57
21427200	1.37
21513600	2.56
21600000	17.44
21686400	0.49
21772800	13.02
21859200	0.12
21945600	0.62
22032000	0.34
22118400	0.38
22204800	2.9
22291200	0.3
22377600	1.79
22464000	0.44
22550400	1.52
22636800	1.11
22723200	0.28
22809600	40
22896000	0.45
22982400	0.91
23068800	0.39
23155200	4.63
23241600	0.76
23328000	0.86
23414400	1.88
23500800	0.95
23587200	0.55
23673600	0.29
23760000	7.26
23846400	1.64
23932800	0.36
24019200	0.4
24105600	1.74
24192000	2.78
24278400	2.63
24364800	2.41
24451200	1.82
24537600	13.36
24624000	0.71
24710400	0.62
24796800	2.18
24883200	0.86
24969600	17.44
25056000	0.98
25142400	1.19
25228800	1.53
25315200	0.4
25401600	1.07
25488000	0.93
25574400	1.73
25660800	2.44
25747200	0.37
25833600	16.59
25920000	0.55
26006400	1.04
26092800	1.26
26179200	4.01
26265600	0.53
26352000	0.23
26438400	5.61
26524800	1.21
26611200	1.82
26697600	2.99
26784000	1.11
26870400	1.58
26956800	1.9
27043200	1.84
27129600	2.09
27216000	4.29
27302400	0.58
27388800	0.41
27475200	2.95
27561600	0.77
27648000	0.4
27734400	2.62
27820800	0.5
27907200	0.93
27993600	0.54
28080000	0.83
28166400	1.78
28252800	0.78
28339200	40
28425600	0.78
28512000	2.69
28598400	0.15
28684800	1.87
28771200	5.8
28857600	1.44
28944000	0.59
29030400	1.52
29116800	4.45
29203200	1.22
29289600	1.91
29376000	0.26
29462400	19.3
29548800	1.44
29635200	1.76
29721600	0.28
29808000	12.79
29894400	0.85
29980800	4.61
30067200	0.94
30153600	0.48
30240000	0.07
30326400	0.63
30412800	2.09
30499200	0.64
30585600	1.2
30672000	2.04
30758400	3.59
30844800	1.99
30931200	0.82
31017600	0.22
31104000	6.06
31190400	0.59
31276800	1.69
31363200	0.6
31449600	0.96
31536000	5.34
31622400	1.01
31708800	0.76
31795200	2.43
31881600	0.4
31968000	2.99
32054400	0.11
32140800	1.4
32227200	1.18
32313600	1.75
32400000	0.65
32486400	1.34
32572800	0.99
32659200	0.55
32745600	1.21
32832000	0.49
32918400	2.91
33004800	0.9
33091200	0.89
33177600	1.51
33264000	2.71
33350400	0.22
33436800	1.15
33523200	2.39
33609600	36.65
33696000	1.12
33782400	1.46
33868800	0.34
33955200	2.07
34041600	2.78
34128000	8.62
34214400	4.12
34300800	0.91
34387200	1.1
34473600	1.35
34560000	1.86
34646400	0.71
34732800	26.21
34819200	1.37
34905600	0.19
34992000	0.5
35078400	4.65
35164800	3.92
35251200	1.08
35337600	1.36
35424000	0.73
35510400	0.47
35596800	18.03
35683200	5.48
35769600	35.18
35856000	3.06
35942400	0.99
36028800	0.41
36115200	2.38
36201600	1.06
36288000	3.69
36374400	4.72
36460800	3.01
36547200	0.59
36633600	0.87
36720000	1.24
36806400	6.35
36892800	3.17
36979200	1.95
37065600	1.17
37152000	2.12
37238400	0.86
37324800	6.29
37411200	2.46
37497600	0.18
37584000	0.14
37670400	2.38
37756800	0.92
37843200	0.35
37929600	0.93
38016000	0.08
38102400	1.27
38188800	0.31
38275200	0.5
38361600	0.88
38448000	0.1
38534400	0.77
38620800	1.38
38707200	3.12
38793600	1.11
38880000	1.97
38966400	1.46
39052800	4.89
39139200	0.38
39225600	0.65
39312000	0.22
39398400	0.68
39484800	3.55
39571200	3.42
39657600	6.27
39744000	1.79
39830400	0.66
39916800	1.04
40003200	9.56
40089600	1.04
40176000	12.84
40262400	0.21
40348800	1.13
40435200	3.01
40521600	0.27
40608000	0.56
40694400	0.37
40780800	0.7
40867200	0.91
40953600	0.36
41040000	40
41126400	1.52
41212800	0.27
41299200	0.79
41385600	0.28
41472000	1.61
41558400	0.29
41644800	0.52
41731200	0.97
41817600	0.59
41904000	0.97
41990400	1.43
42076800	0.77
42163200	0.27
42249600	16.9
42336000	31.07
42422400	0.66
42508800	3.47
42595200	0.29
42681600	7.83
42768000	0.4
42854400	4.79
42940800	3.22
43027200	2.4
43113600	0.49
43200000	6.79
43286400	0.8
43372800	1.39
43459200	3.25
43545600	1.35
43632000	1.93
43718400	3.15
43804800	0.95
43891200	1.14
43977600	16.37
44064000	1.01
44150400	0.79
44236800	0.83
44323200	1.08
44409600	3.55
44496000	0.16
44582400	2.59
44668800	7.77
44755200	5.96
44841600	5.62
44928000	3.65
45014400	2.71
45100800	0.55
45187200	3.41
45273600	1.14
45360000	1.18
45446400	1.88
45532800	3.57
45619200	0.23
45705600	0.35
45792000	1.58
45878400	5.35
45964800	0.87
46051200	0.47
46137600	0.52
46224000	1.11
46310400	0.82
46396800	0.48
46483200	1.27
46569600	1.99
46656000	1.65
46742400	0.92
46828800	3.09
46915200	0.22
47001600	0.95
47088000	0.12
47174400	3.43
47260800	3.53
47347200	0.41
47433600	2.07
47520000	1.18
47606400	5.08
47692800	4.22
47779200	1.4
47865600	2.73
47952000	2.25
48038400	2.73
48124800	1.21
48211200	0.65
48297600	1.35
48384000	1
48470400	0.57
48556800	2.22
48643200	3.15
48729600	0.83
48816000	1.43
48902400	1.23
48988800	3.34
49075200	0.95
49161600	0.28
49248000	1.9
49334400	0.55
49420800	1.85
49507200	0.88
49593600	0.55
49680000	2.03
49766400	0.48
49852800	0.25
49939200	2.51
50025600	0.22
50112000	1.24
50198400	1.86
50284800	2.78
50371200	1.03
50457600	3.73
50544000	0.64
50630400	0.45
50716800	3.63
50803200	0.98
50889600	0.25
50976000	0.46
51062400	2.67
51148800	1.23
51235200	8.82
51321600	0.37
51408000	3.14
51494400	0.84
51580800	2.56
51667200	32.33
51753600	0.7
51840000	0.7
51926400	0.59
52012800	0.4
52099200	0.96
52185600	1.05
52272000	0.72
52358400	0.56
52444800	0.55
52531200	0.35
52617600	1.31
52704000	2.14
52790400	10.85
52876800	0.78
52963200	1.64
53049600	0.7
53136000	2.17
53222400	0.48
53308800	1.88
53395200	1.23
53481600	6.9
53568000	0.79
53654400	0.4
53740800	4.66
53827200	0.72
53913600	0.56
54000000	9.54
54086400	1.04
54172800	1.05
54259200	15.93
54345600	0.58
54432000	0.29
54518400	1.01
54604800	0.96
54691200	0.28
54777600	3.49
54864000	3.76
54950400	0.64
55036800	1.34
55123200	0.31
55209600	6.82
55296000	0.33
55382400	0.13
55468800	0.57
55555200	1.86
55641600	1.04
55728000	0.29
55814400	1.43
55900800	0.7
55987200	2.7
56073600	0.79
56160000	1.44
56246400	0.92
56332800	0.41
56419200	0.26
56505600	1.37
56592000	3.07
56678400	0.33
56764800	0.71
56851200	7.47
56937600	1.87
57024000	1.62
57110400	2.99
57196800	0.31
57283200	0.63
57369600	2.17
57456000	0.43
57542400	1.53
57628800	0.88
57715200	0.45
57801600	1.42
57888000	4.57
57974400	2.55
58060800	1.84
58147200	0.68
58233600	0.38
58320000	0.26
58406400	0.31
58492800	5.05
58579200	3.54
58665600	0.9
58752000	4.04
58838400	1.79
58924800	0.53
59011200	0.91
59097600	0.32
59184000	1.38
59270400	7.36
59356800	1.59
59443200	0.95
59529600	0.9
59616000	1.16
59702400	0.94
59788800	9.67
59875200	1.01
59961600	1.29
60048000	2.06
60134400	1.05
60220800	5.29
60307200	0.76
60393600	7.7
60480000	0.55
60566400	0.34
60652800	2.2
60739200	1.89
60825600	3.95
60912000	0.39
60998400	0.62
61084800	0.42
61171200	0.45
61257600	0.29
61344000	4.84
61430400	1.02
61516800	0.49
61603200	1.08
61689600	7.63
61776000	1.43
61862400	1.01
61948800	11.07
62035200	4.49
62121600	0.44
62208000	3.77
62294400	1.71
62380800	1.29
62467200	2.12
62553600	2.25
62640000	1.72
62726400	1.12
62812800	11.34
62899200	1.66
62985600	6.49
63072000	3.27
63158400	1.04
63244800	0.89
63331200	1.31
63417600	0.34
63504000	0.45
63590400	0.77
63676800	0.54
63763200	1.42
63849600	3.66
63936000	1.5
64022400	2.46
64108800	2.07
64195200	2.47
64281600	1.07
64368000	3.71
64454400	4.76
64540800	6.49
64627200	1.34
64713600	0.55
64800000	22.6
64886400	2.64
64972800	0.39
65059200	2.16
65145600	4.71
65232000	0.72
65318400	4.78
65404800	0.63
65491200	0.77
65577600	1.63
65664000	0.56
65750400	0.61
65836800	0.64
65923200	1.72
66009600	0.39
66096000	0.66
66182400	0.52
66268800	0.73
66355200	8.65
66441600	4.03
66528000	11.72
66614400	0.24
66700800	0.46
66787200	0.73
66873600	2.55
66960000	0.49
67046400	0.52
67132800	7.27
67219200	3.39
67305600	1.45
67392000	14.69
67478400	0.69
67564800	0.71
67651200	12.99
67737600	2.01
67824000	0.28
67910400	0.63
67996800	0.88
68083200	3.07
68169600	0.17
68256000	0.38
68342400	1.01
68428800	0.36
68515200	1.03
68601600	1.12
68688000	0.2
68774400	1.03
68860800	1.02
68947200	0.96
69033600	3.27
69120000	0.57
69206400	1.25
69292800	2.64
69379200	3.65
69465600	2.29
69552000	7.49
69638400	0.61
69724800	2.9
69811200	0.79
69897600	1.41
69984000	0.31
70070400	0.27
70156800	0.79
70243200	0.44
70329600	0.84
70416000	0.28
70502400	7.1
70588800	0.53
70675200	9.96
70761600	0.24
70848000	1.04
70934400	0.27
71020800	2.23
71107200	1.17
71193600	5.73
71280000	1.51
71366400	0.33
71452800	2.31
71539200	0.67
71625600	0.2
71712000	1.58
71798400	2.28
71884800	0.62
71971200	2.02
72057600	32.05
72144000	3.04
72230400	7.25
72316800	1.64
72403200	0.35
72489600	0.57
72576000	1.08
72662400	0.1
72748800	2.93
72835200	5.88
72921600	0.92
73008000	2.23
73094400	1.02
73180800	0.83
73267200	0.48
73353600	10.64
73440000	0.92
73526400	0.89
73612800	0.38
73699200	2.05
73785600	1.84
73872000	0.41
73958400	0.77
74044800	0.53
74131200	4.57
74217600	0.47
74304000	1.52
74390400	29.2
74476800	3.16
74563200	0.91
74649600	0.44
74736000	0.23
74822400	2.12
74908800	0.73
74995200	0.58
75081600	0.62
75168000	1.18
75254400	3.63
75340800	0.55
75427200	1.12
75513600	2.62
75600000	0.16
75686400	1.59
75772800	0.94
75859200	0.59
75945600	29.66
76032000	0.44
76118400	0.77
76204800	3.13
76291200	0.3
76377600	0.8
76464000	0.36
76550400	0.3
76636800	1.04
76723200	7.88
76809600	0.36
76896000	0.5
76982400	2.99
77068800	0.8
77155200	0.44
77241600	3.97
77328000	2.22
77414400	1.49
77500800	1.43
77587200	1.83
77673600	0.73
77760000	0.76
77846400	1.77
77932800	2.16
78019200	0.42
78105600	0.87
78192000	0.92
78278400	2.18
78364800	0.96
78451200	1.44
78537600	2.84
78624000	0.66
78710400	0.29
78796800	3.01
78883200	2.26
78969600	0.49
79056000	0.55
79142400	0.61
79228800	3.51
79315200	2.51
79401600	19.08
79488000	1.39
79574400	2.66
79660800	0.22
79747200	6.13
79833600	0.43
79920000	1.33
80006400	0.3
80092800	1.37
80179200	0.63
80265600	1.11
80352000	1.57
80438400	0.6
80524800	0.85
80611200	1.89
80697600	1.29
80784000	2.81
80870400	1.14
80956800	0.29
81043200	1.31
81129600	0.73
81216000	0.41
81302400	0.78
81388800	0.67
81475200	40
81561600	1.03
81648000	2.41
81734400	0.44
81820800	0.64
81907200	2.54
81993600	0.42
82080000	9.67
82166400	1.4
82252800	2.93
82339200	1.61
82425600	0.26
82512000	13.67
82598400	0.7
82684800	3.05
82771200	4.22
82857600	0.4
82944000	2.14
83030400	0.22
83116800	1.07
83203200	0.98
83289600	0.66
83376000	1.21
83462400	7.43
83548800	0.4
83635200	0.84
83721600	8.56
83808000	9.36
83894400	6.41
83980800	1.22
84067200	5.07
84153600	0.47
84240000	5.48
84326400	0.31
84412800	9.4
84499200	0.66
84585600	0.64
84672000	1.6
84758400	0.4
84844800	1.75
84931200	0.7
85017600	1.59
85104000	0.66
85190400	0.29
85276800	1.78
85363200	2.46
85449600	1.16
85536000	17.48
85622400	1.26
85708800	4.39
85795200	0.18
85881600	1.61
85968000	0.48
86054400	2.33
86140800	0.25
86227200	1.87
86313600	2.09
86400000	1.4
86486400	0.28
86572800	1.66
86659200	1.47
86745600	7
86832000	0.5
86918400	0.7
87004800	3.34
87091200	0.5
87177600	0.22
87264000	32.32
87350400	0.23
87436800	0.2
87523200	5.64
87609600	0.98
87696000	2.8
87782400	0.74
87868800	1.79
87955200	1.05
88041600	2.52
88128000	25.16
88214400	0.78
88300800	2.33
88387200	2.02
88473600	1.26
88560000	3.55
88646400	2.42
88732800	0.62
88819200	6.31
88905600	1.04
88992000	5.4
89078400	6.62
89164800	1.26
89251200	2.43
89337600	7.89
89424000	0.94
89510400	0.86
89596800	1.72
89683200	0.91
89769600	0.75
89856000	0.36
89942400	1.1
90028800	0.67
90115200	11.1
90201600	0.13
90288000	7.62
90374400	0.39
90460800	0.1
90547200	6.23
90633600	0.49
90720000	3.15
90806400	0.15
90892800	1.1
90979200	40
91065600	2.72
91152000	1.49
91238400	2.58
91324800	0.23
91411200	0.46
91497600	0.63
91584000	1.29
91670400	2.64
91756800	2.71
91843200	3.76
91929600	2.43
92016000	0.23
92102400	1.01
92188800	1.8
92275200	0.4
92361600	2.1
92448000	0.62
92534400	0.42
92620800	7.41
92707200	1.4
92793600	2.1
92880000	1.2
92966400	0.65
93052800	1.45
93139200	0.54
93225600	2.05
93312000	2.46
93398400	0.69
93484800	6.21
93571200	1.35
93657600	0.37
93744000	3.26
93830400	4.43
93916800	1.74
94003200	1.16
94089600	4.86
94176000	0.34
94262400	0.41
94348800	1.99
94435200	7.71
94521600	1.17
94608000	0.36
94694400	1.49
